timestamp,position,velocity,acceleration,angular_rate,motor_controls
2024-11-26T17:32:17.175886,"[3.9709815979003906, 4.901974201202393, -0.23771564662456512]","[-0.09780079126358032, -0.03258158266544342, 0.22714833915233612]","[0.14074061810970306, 0.2200237214565277, 0.08421726524829865]","[0.010255199, -0.0055271536, -0.00056323444]","[0.7747352719306946, 0.7668287754058838, 0.7737074494361877, 0.7682703733444214]"
2024-11-26T17:32:17.275907,"[3.96195912361145, 4.890008926391602, -0.23586107790470123]","[-0.07977031171321869, -0.013779941014945507, 0.22847335040569305]","[0.16080009937286377, 0.2192511111497879, 0.07017945498228073]","[0.008123777, 0.002196661, -0.00029512856]","[0.7744846940040588, 0.768147349357605, 0.7740685939788818, 0.7682669758796692]"
2024-11-26T17:32:17.376124,"[3.955247402191162, 4.87637186050415, -0.24053128063678741]","[-0.06376715004444122, 0.0013164100237190723, 0.26557716727256775]","[0.10019898414611816, 0.12925100326538086, 2.4717297554016113]","[0.0049084923, 0.041892506, -0.0008286115]","[0.5931165218353271, 0.5695825219154358, 0.594688355922699, 0.5683441162109375]"
2024-11-26T17:32:17.475818,"[3.950113534927368, 4.859981536865234, -0.2304457128047943]","[-0.05547073110938072, 0.003978187683969736, 0.6041622161865234]","[0.06742691248655319, 0.10822971165180206, 2.976199150085449]","[0.01502864, 0.14682259, -2.7573951e-05]","[0.6645339727401733, 0.6672540903091431, 0.6631796956062317, 0.668766438961029]"
2024-11-26T17:32:17.576106,"[3.9450321197509766, 4.85162353515625, -0.1769678145647049]","[-0.05192984268069267, 0.00579266669228673, 0.8163955211639404]","[-0.0019217442022636533, 0.0615609772503376, 1.5949103832244873]","[0.004909384, 0.08397166, -0.0008278688]","[0.7228860259056091, 0.7303709983825684, 0.7228716015815735, 0.7302558422088623]"
2024-11-26T17:32:17.675887,"[3.939788341522217, 4.844761371612549, -0.10209745913743973]","[-0.05164402723312378, 0.005009368993341923, 0.9245925545692444]","[-0.0006056675338186324, -0.0015982999466359615, 0.7149427533149719]","[0.00011565041, 0.010734826, 0.0010364829]","[0.7590992450714111, 0.7601466774940491, 0.7598952054977417, 0.7607865929603577]"
2024-11-26T17:32:17.775989,"[3.9355618953704834, 4.8385820388793945, -0.027363913133740425]","[-0.0517454594373703, 0.003288217354565859, 0.9661546945571899]","[-0.031606048345565796, 0.0024080693256109953, 0.26217782497406006]","[0.0006364765, -0.021752425, -0.0008279865]","[0.7765191793441772, 0.7734272480010986, 0.7765960693359375, 0.7725452184677124]"
2024-11-26T17:32:17.875979,"[3.93226957321167, 4.831298828125, 0.04365791752934456]","[-0.05207445099949837, 0.0019919322803616524, 0.9830515384674072]","[-0.018941177055239677, -3.9653263229411095e-05, 0.23464250564575195]","[0.0003705576, -0.0124312835, -2.9392191e-05]","[0.7773162126541138, 0.7735759019851685, 0.7784526348114014, 0.772484540939331]"
2024-11-26T17:32:17.975981,"[3.9292125701904297, 4.824594020843506, 0.11278878152370453]","[-0.051715489476919174, 0.0009724826086312532, 0.9977200031280518]","[0.016334231942892075, 0.012631137855350971, 0.17239271104335785]","[0.0030338073, -0.008702638, -2.9194292e-05]","[0.7824150323867798, 0.7752946615219116, 0.780921220779419, 0.7762861251831055]"
2024-11-26T17:32:18.076007,"[3.92626953125, 4.81919002532959, 0.18085750937461853]","[-0.0504591278731823, 0.00010641201515682042, 1.0053167343139648]","[-0.00018457348051015288, 0.032510221004486084, 0.06944359838962555]","[0.004099857, 0.0054123234, 0.001301839]","[0.7837787866592407, 0.7811976075172424, 0.7833406925201416, 0.7831109166145325]"
2024-11-26T17:32:18.175834,"[3.923980712890625, 4.812582015991211, 0.25257688760757446]","[-0.04803984612226486, -0.0006483244942501187, 1.0034406185150146]","[0.006716279312968254, 0.011807060800492764, -0.028983021154999733]","[0.0011540279, 0.0019529689, -0.0016280506]","[0.7881680727005005, 0.7854408025741577, 0.7879002094268799, 0.7844266891479492]"
2024-11-26T17:32:18.275984,"[3.9260847568511963, 4.801432132720947, 0.30034491419792175]","[-0.044888123869895935, -0.002180397743359208, 0.9923684000968933]","[-0.013442491181194782, 0.013235592283308506, 0.08115112036466599]","[0.001420399, -0.0012417776, -0.0029581222]","[0.7803872227668762, 0.776869535446167, 0.7796269059181213, 0.7757712602615356]"
2024-11-26T17:32:18.375820,"[3.9247725009918213, 4.7963457107543945, 0.3740721344947815]","[-0.04402082785964012, -0.0016112999292090535, 1.0004870891571045]","[-0.02935691736638546, 0.028164532035589218, 0.1422017216682434]","[0.0022186313, 0.0014213353, -0.0013594979]","[0.7822437286376953, 0.7804011702537537, 0.7813433408737183, 0.7809492945671082]"
2024-11-26T17:32:18.475972,"[3.9217097759246826, 4.793656826019287, 0.4674225151538849]","[-0.04455022141337395, -0.0005464553250931203, 1.0069985389709473]","[0.010492002591490746, 0.04762965440750122, 0.05001943185925484]","[0.0016858308, -0.0044373004, 0.0013043355]","[0.7880738973617554, 0.7831102609634399, 0.787623405456543, 0.7838315963745117]"
2024-11-26T17:32:18.575991,"[3.9202942848205566, 4.7870306968688965, 0.5454025864601135]","[-0.04348878562450409, -0.001472818898037076, 0.9981181025505066]","[0.016858654096722603, 0.019016385078430176, -0.04003717377781868]","[0.0006043577, -0.0012340486, -0.0016276238]","[0.7858181595802307, 0.7814292311668396, 0.7851411700248718, 0.7820187211036682]"
2024-11-26T17:32:18.675966,"[3.9207420349121094, 4.777011871337891, 0.6027122735977173]","[-0.0407525859773159, -0.003956530708819628, 0.9924806356430054]","[0.011254417710006237, 0.016481362283229828, 0.12635862827301025]","[-0.004189471, -0.00016787631, 0.00050445634]","[0.7800815105438232, 0.7766751646995544, 0.7811204791069031, 0.7765210866928101]"
2024-11-26T17:32:18.775975,"[3.9194283485412598, 4.770455360412598, 0.6796399354934692]","[-0.03992633894085884, -0.0036362644750624895, 1.000062108039856]","[-0.003133997321128845, 0.024574100971221924, 0.07967373728752136]","[0.0014031566, 0.0016964573, -0.0013595507]","[0.7832658290863037, 0.7804608345031738, 0.7823753952980042, 0.780533492565155]"
2024-11-26T17:32:18.876071,"[3.916980028152466, 4.766870021820068, 0.7647132873535156]","[-0.039915263652801514, -0.0028262182604521513, 1.0039106607437134]","[-0.028810961171984673, 0.019777951762080193, 0.046156298369169235]","[0.0008702272, -0.0007001167, -2.7222275e-05]","[0.7871360778808594, 0.7840904593467712, 0.7878751754760742, 0.7832267880439758]"
2024-11-26T17:32:18.975880,"[3.915839910507202, 4.761456489562988, 0.8411067128181458]","[-0.0389665812253952, -0.002594998572021723, 0.9961453080177307]","[-0.050378505140542984, 0.028259705752134323, -0.05706401169300079]","[0.0013881642, 0.0017002712, 0.00050466467]","[0.7864364385604858, 0.7834729552268982, 0.7864307761192322, 0.7840313911437988]"
2024-11-26T17:32:19.075901,"[3.916320323944092, 4.755105018615723, 0.9219248294830322]","[-0.03098173625767231, 0.0673447996377945, 1.5298339128494263]","[-0.01425465289503336, -0.009701474569737911, -0.23064619302749634]","[0.00085544033, 0.0062277615, -0.00082662393]","[0.9362559914588928, 0.93409264087677, 0.9364511370658875, 0.9334894418716431]"
2024-11-26T17:32:19.176134,"[3.9170286655426025, 4.755446910858154, 1.0264681577682495]","[-0.029760966077446938, 0.06311959028244019, 1.2695586681365967]","[-0.01843678019940853, 0.002801954746246338, -3.407755136489868]","[0.0019205549, 0.0003689138, 0.001570561]","[0.879783570766449, 0.8762610554695129, 0.879405677318573, 0.8783422112464905]"
2024-11-26T17:32:19.275843,"[3.9173874855041504, 4.75614070892334, 1.1177736520767212]","[-0.029178891330957413, 0.05947825685143471, 1.034883737564087]","[-0.01648653671145439, 0.013662506826221943, -1.2350207567214966]","[0.00032216404, -0.0049567544, 0.0026374636]","[0.8108060359954834, 0.8075713515281677, 0.8123211860656738, 0.8085358738899231]"
2024-11-26T17:32:19.375901,"[3.915647268295288, 4.759885311126709, 1.2064400911331177]","[-0.029999542981386185, 0.05891214311122894, 0.9612607955932617]","[-0.026150433346629143, -0.00835805106908083, -0.3048681914806366]","[0.0029781463, -0.00015883488, -0.0013577552]","[0.7926546335220337, 0.7889007925987244, 0.7917836308479309, 0.7888556718826294]"
2024-11-26T17:32:19.475950,"[3.9157674312591553, 4.7577595710754395, 1.2169244289398193]","[-0.02958018332719803, 0.0559224896132946, 0.9303785562515259]","[-0.0285129826515913, 0.010380315594375134, 0.08658397197723389]","[0.004576231, 0.0006409619, 0.0013065903]","[0.7660117149353027, 0.7642191648483276, 0.7675015926361084, 0.764628529548645]"
2024-11-26T17:32:19.575879,"[3.9149227142333984, 4.757795810699463, 1.2576093673706055]","[-0.02959539368748665, 0.05494020879268646, 0.9489270448684692]","[-0.03708519786596298, 0.025266868993639946, 0.4169745147228241]","[-0.0034133487, 0.004901898, -0.0032208508]","[0.76502525806427, 0.7655085325241089, 0.7657190561294556, 0.7631131410598755]"
2024-11-26T17:32:19.675920,"[3.9120991230010986, 4.761929988861084, 1.337841272354126]","[-0.031221989542245865, 0.055341847240924835, 0.977933406829834]","[-0.011722874827682972, 0.03372122347354889, 0.23979255557060242]","[4.862847e-05, 0.0022390478, -2.4374865e-05]","[0.7738572359085083, 0.7699160575866699, 0.773791491985321, 0.7709953188896179]"
2024-11-26T17:32:19.775989,"[3.9094038009643555, 4.765920162200928, 1.4107666015625]","[-0.0327749140560627, 0.056441530585289, 0.9899640679359436]","[-0.034904845058918, 0.0009467424242757261, 0.12367551773786545]","[-0.00048360907, -0.0030874475, -0.00055774045]","[0.7783092260360718, 0.7752591371536255, 0.7786802649497986, 0.7744718194007874]"
2024-11-26T17:32:19.875865,"[3.910416841506958, 4.760531425476074, 1.416080355644226]","[-0.031875092536211014, 0.051870882511138916, 0.9771376848220825]","[-0.04518118500709534, -0.0031904210336506367, 0.2617766261100769]","[-0.0018319199, -0.0020132584, -0.0032233994]","[0.7602977752685547, 0.7573661804199219, 0.7598304152488708, 0.7562199234962463]"
2024-11-26T17:32:19.975920,"[3.910565137863159, 4.757259368896484, 1.439060091972351]","[-0.031349003314971924, 0.04887131601572037, 1.0020906925201416]","[-0.012025182135403156, 0.03814513236284256, 0.5741925239562988]","[0.00429383, -0.0006816575, -0.0021586923]","[0.7557283639907837, 0.7526618242263794, 0.7558115720748901, 0.7522200345993042]"
2024-11-26T17:32:20.075934,"[3.909778594970703, 4.755472660064697, 1.4865102767944336]","[-0.031348392367362976, 0.046468332409858704, 1.0438450574874878]","[-0.03218374401330948, -0.015238204039633274, 0.44490036368370056]","[0.0013639384, -0.002012577, -0.0016243912]","[0.7634178400039673, 0.7597495913505554, 0.7628910541534424, 0.7594737410545349]"
2024-11-26T17:32:20.175985,"[3.910748243331909, 4.751266002655029, 1.4895377159118652]","[-0.030118191614747047, 0.04382215440273285, 1.0539721250534058]","[-0.0302226934581995, -0.0014460940146818757, 0.2597133219242096]","[0.0032152834, 0.0030510062, -0.0026916538]","[0.7587227821350098, 0.7573379874229431, 0.7571964859962463, 0.7566506862640381]"
2024-11-26T17:32:20.275926,"[3.9125165939331055, 4.746920585632324, 1.4747364521026611]","[-0.029174046590924263, 0.04191026836633682, 1.0717324018478394]","[-0.012464679777622223, 0.0046494221314787865, 0.744515597820282]","[1.9445168e-05, -0.0028080896, 0.00050396274]","[0.7418868541717529, 0.7391101717948914, 0.7429448962211609, 0.7384384870529175]"
2024-11-26T17:32:20.375890,"[3.911302089691162, 4.7480010986328125, 1.5309765338897705]","[-0.030185092240571976, 0.04280932620167732, 1.1328221559524536]","[-0.012681989930570126, 0.03507228568196297, 0.6259697675704956]","[0.0013516502, -0.0017429871, -0.0013612754]","[0.752639889717102, 0.7496321201324463, 0.7521270513534546, 0.7488179206848145]"
2024-11-26T17:32:20.475833,"[3.9093334674835205, 4.750295162200928, 1.606802225112915]","[-0.032069869339466095, 0.04394917190074921, 1.174132227897644]","[-0.023045828565955162, -0.007224217522889376, 0.33986154198646545]","[0.0045472863, 0.0014529916, -0.0026923358]","[0.7641845345497131, 0.7614701390266418, 0.7625883221626282, 0.7615135312080383]"
2024-11-26T17:32:20.576070,"[3.9089322090148926, 4.7490925788879395, 1.6408073902130127]","[-0.03322691097855568, 0.04247448220849037, 1.1795105934143066]","[-0.03861752524971962, 0.017947014421224594, 0.2336411327123642]","[-0.0010595393, -0.0020022925, 0.0015659201]","[0.7593031525611877, 0.7556775212287903, 0.7598839402198792, 0.7555761933326721]"
2024-11-26T17:32:20.675904,"[3.909337043762207, 4.746062278747559, 1.653101921081543]","[-0.03372737392783165, 0.04177107289433479, 1.1911602020263672]","[-0.009060830809175968, 0.014257650822401047, 0.5293039679527283]","[0.0018697707, -0.004665871, -3.2491298e-05]","[0.7459180355072021, 0.7422508001327515, 0.7463425993919373, 0.7418648600578308]"
2024-11-26T17:32:20.775799,"[3.908642292022705, 4.744779109954834, 1.699097752571106]","[-0.03446405753493309, 0.04109979420900345, 1.2385791540145874]","[0.003563197795301676, 0.03665308654308319, 0.5891361832618713]","[0.0008048638, 0.0019921528, 0.0023641475]","[0.7508039474487305, 0.7484512329101562, 0.7501835227012634, 0.7495554089546204]"
2024-11-26T17:32:20.875959,"[3.906881332397461, 4.745655059814453, 1.7700700759887695]","[-0.036044880747795105, 0.04125295206904411, 1.2730462551116943]","[-0.023226981982588768, 0.05854080989956856, 0.35566607117652893]","[5.736447e-06, -0.0001385197, 0.0010325573]","[0.7614151239395142, 0.7585277557373047, 0.761475145816803, 0.7591314911842346]"
2024-11-26T17:32:20.976069,"[3.906543493270874, 4.7463297843933105, 1.8133306503295898]","[-0.036484237760305405, 0.04154522716999054, 1.2789037227630615]","[0.0017003447283059359, 0.05175609141588211, 0.1417275369167328]","[-0.00080211717, -0.0060018967, -0.0032276795]","[0.763450026512146, 0.7588769793510437, 0.7627280950546265, 0.7574442028999329]"
2024-11-26T17:32:21.075954,"[3.9106314182281494, 4.745723724365234, 1.7725430727005005]","[-0.03448604419827461, 0.041566506028175354, 1.2720448970794678]","[-0.0013064544182270765, 0.017507027834653854, 0.565463125705719]","[0.0031924646, 0.0022534677, -0.0002987538]","[0.7386522889137268, 0.7357938289642334, 0.7374602556228638, 0.7370238900184631]"
2024-11-26T17:32:21.176097,"[3.9108030796051025, 4.748635292053223, 1.816579818725586]","[-0.03452029079198837, 0.04225499927997589, 1.3213098049163818]","[-0.003308576066046953, 0.012419013306498528, 0.6815636157989502]","[0.0029262863, 0.0041171312, -0.00029992865]","[0.7486142516136169, 0.744831383228302, 0.7482165694236755, 0.7459750771522522]"
2024-11-26T17:32:21.276112,"[3.9094274044036865, 4.753006935119629, 1.899550199508667]","[-0.034670617431402206, 0.0440809391438961, 1.3636174201965332]","[-0.02060365304350853, 0.03499988093972206, 0.3690869212150574]","[0.004258475, -0.0020078246, -0.0010990977]","[0.7629913687705994, 0.7592793107032776, 0.7611491680145264, 0.7597713470458984]"
2024-11-26T17:32:21.375889,"[3.908649444580078, 4.755582809448242, 1.9746034145355225]","[-0.03511139377951622, 0.045242805033922195, 1.3737961053848267]","[-0.027351632714271545, 0.003595370100811124, 0.16709330677986145]","[0.00051577535, -0.0006734802, -0.00216636]","[0.7630773782730103, 0.7597894072532654, 0.7625758647918701, 0.7598163485527039]"
2024-11-26T17:32:21.475866,"[3.9090735912323, 4.7563042640686035, 2.021310567855835]","[-0.03588385507464409, 0.04465832561254501, 1.3821861743927002]","[-0.015091914683580399, 3.5389792174100876e-05, 0.4220592975616455]","[0.0013150539, -0.00094002264, -0.00030303013]","[0.7517822980880737, 0.7486264705657959, 0.7513853907585144, 0.749363362789154]"
2024-11-26T17:32:21.576836,"[3.909977436065674, 4.756464004516602, 2.0651676654815674]","[-0.03592805191874504, 0.043264973908662796, 1.4131742715835571]","[-0.021046698093414307, 0.01271028257906437, 0.5261685848236084]","[-0.0050763465, -0.0025378969, -3.6920595e-05]","[0.7527866363525391, 0.7503871321678162, 0.7540597915649414, 0.7487815022468567]"
2024-11-26T17:32:21.675845,"[3.9119796752929688, 4.755136013031006, 2.0755465030670166]","[-0.03452200070023537, 0.04105916991829872, 1.4325048923492432]","[-0.006748371757566929, 0.03840596601366997, 0.4483206570148468]","[0.0023797948, -0.0028042411, -0.0032317932]","[0.7625606060028076, 0.7607583999633789, 0.7633227109909058, 0.7593077421188354]"
2024-11-26T17:32:21.775857,"[3.913600444793701, 4.754032611846924, 2.1091291904449463]","[-0.033247362822294235, 0.03941251337528229, 1.4362084865570068]","[0.017986146733164787, 0.023075168952345848, 0.22118277847766876]","[0.0023661081, -0.0009377386, -0.0032338789]","[0.759519100189209, 0.7564387917518616, 0.7582845091819763, 0.7554218769073486]"
2024-11-26T17:32:21.875882,"[3.915266275405884, 4.752783298492432, 2.1363933086395264]","[-0.03281951695680618, 0.03748732805252075, 1.4520833492279053]","[-0.03958481177687645, 0.012965945526957512, 0.6054251790046692]","[0.0018335143, -0.00013916261, -0.00083781866]","[0.7481774687767029, 0.745729923248291, 0.7479445338249207, 0.7455698251724243]"
2024-11-26T17:32:21.975857,"[3.9166629314422607, 4.751756191253662, 2.1769418716430664]","[-0.03127984330058098, 0.03607663884758949, 1.4909576177597046]","[-0.0007522444357164204, 0.033498313277959824, 0.5946182012557983]","[-0.00082968373, 0.00012708991, -0.0011042089]","[0.7566154599189758, 0.7543261647224426, 0.7569679617881775, 0.753335177898407]"
2024-11-26T17:32:22.075854,"[3.9155242443084717, 4.753475189208984, 2.275696277618408]","[-0.03291182592511177, 0.03654193878173828, 1.524161696434021]","[-0.021436095237731934, 0.05152289941906929, 0.30009692907333374]","[0.0013007701, -0.0020042139, -0.0008392733]","[0.7704910039901733, 0.7675697207450867, 0.7703393697738647, 0.767008364200592]"
2024-11-26T17:32:22.175884,"[3.914220094680786, 4.7552008628845215, 2.3746397495269775]","[-0.034087296575307846, 0.03641004487872124, 1.5268617868423462]","[-0.027914153411984444, 0.010342659428715706, 0.014310954138636589]","[0.0018229011, -0.0033329804, -4.208213e-05]","[0.7774222493171692, 0.7742127180099487, 0.777398407459259, 0.774850606918335]"
2024-11-26T17:32:22.275987,"[3.9157612323760986, 4.753248691558838, 2.392009973526001]","[-0.03317293897271156, 0.03570681810379028, 1.5108551979064941]","[-0.033990517258644104, -0.018502134829759598, 0.3518560826778412]","[-0.0005738486, -0.00093614415, 0.0026209422]","[0.7568478584289551, 0.7535496950149536, 0.7574734687805176, 0.7552508115768433]"
2024-11-26T17:32:22.375957,"[3.917203187942505, 4.751418590545654, 2.4066293239593506]","[-0.033070843666791916, 0.03333486244082451, 1.5284903049468994]","[-0.028423132374882698, -0.00026968721067532897, 0.540962278842926]","[-0.0008400368, -0.00040350461, 0.004218667]","[0.7562842965126038, 0.7529188990592957, 0.7573061585426331, 0.7545368075370789]"
2024-11-26T17:32:22.477079,"[3.917229175567627, 4.751153945922852, 2.4587557315826416]","[-0.03310711681842804, 0.033354297280311584, 1.5557782649993896]","[-0.011151622049510479, 0.01191363763064146, 0.3733310103416443]","[0.0020891405, -0.0006700237, -0.0021728983]","[0.7740457653999329, 0.7710132598876953, 0.7738593220710754, 0.7697702646255493]"
2024-11-26T17:32:22.575829,"[3.9161267280578613, 4.7522053718566895, 2.5365710258483887]","[-0.03343790024518967, 0.03265058994293213, 1.5516306161880493]","[-0.022660652175545692, -0.003072204301133752, 0.08396634459495544]","[0.0026139596, -0.0009351759, -0.0008431803]","[0.7695264220237732, 0.7651318311691284, 0.7684733867645264, 0.7658948302268982]"
2024-11-26T17:32:22.675984,"[3.915722370147705, 4.752429485321045, 2.5818302631378174]","[-0.03330203890800476, 0.0321086086332798, 1.5569247007369995]","[0.003930558450520039, 0.021993272006511688, 0.45503440499305725]","[-0.001913346, 0.0017280648, 0.0023526822]","[0.7565821409225464, 0.7551798224449158, 0.7578637599945068, 0.7550486922264099]"
2024-11-26T17:32:22.775966,"[3.9146158695220947, 4.753265857696533, 2.6520111560821533]","[-0.03464295715093613, 0.03247813135385513, 1.5881083011627197]","[-0.0075180260464549065, 0.01434771902859211, 0.49451902508735657]","[0.0018150725, -0.0004019789, -0.0013747201]","[0.76468825340271, 0.761332631111145, 0.7635132670402527, 0.7616898417472839]"
2024-11-26T17:32:22.875952,"[3.912703275680542, 4.754855632781982, 2.751556396484375]","[-0.035018518567085266, 0.03242231905460358, 1.6111869812011719]","[-0.06615472584962845, 0.010789205320179462, 0.2239363044500351]","[-4.930461e-05, 0.0014620008, 0.0015545086]","[0.7754731178283691, 0.7739242911338806, 0.7760292887687683, 0.773391842842102]"
2024-11-26T17:32:22.975996,"[3.910064458847046, 4.757300853729248, 2.8702659606933594]","[-0.03697371110320091, 0.03419511020183563, 1.6132794618606567]","[-0.005903333891183138, 0.017415417358279228, 0.020413238555192947]","[-0.002179891, -0.00040290176, 0.0020858482]","[0.7851490378379822, 0.7826574444770813, 0.7861212491989136, 0.7832027673721313]"
2024-11-26T17:32:23.075888,"[3.9145288467407227, 4.7558794021606445, 2.830502986907959]","[-0.03443235531449318, 0.03407029062509537, 1.5750735998153687]","[-0.02319488488137722, 0.017273470759391785, 0.22185856103897095]","[0.0023375538, -0.0014712354, -0.0027103163]","[0.7605661153793335, 0.757078230381012, 0.7611584663391113, 0.7555721402168274]"
2024-11-26T17:32:23.175847,"[3.9161839485168457, 4.75473165512085, 2.907590866088867]","[-0.04042908549308777, 0.013275236822664738, 2.0341007709503174]","[-0.015975909307599068, 0.01114558894187212, -3.8327524662017822]","[0.0015389003, -0.0054654614, -0.002975961]","[0.911295473575592, 0.9058910012245178, 0.9109445214271545, 0.9051700234413147]"
2024-11-26T17:32:23.276012,"[3.914100408554077, 4.7557244300842285, 3.0450665950775146]","[-0.03969931602478027, 0.016065072268247604, 1.7324520349502563]","[-0.03284432739019394, 0.03256137669086456, -1.8348299264907837]","[0.0010058999, 0.0019911025, 0.00021978155]","[0.8288952112197876, 0.8254562616348267, 0.8298131823539734, 0.825031578540802]"
2024-11-26T17:32:23.375914,"[3.9131362438201904, 4.75667142868042, 3.1374356746673584]","[-0.039627544581890106, 0.018502959981560707, 1.6138572692871094]","[0.025274144485592842, 0.03555065765976906, -0.612576425075531]","[0.0015274364, 0.001188989, -0.001379431]","[0.7959116101264954, 0.793377161026001, 0.7957409024238586, 0.7931171655654907]"
2024-11-26T17:32:23.475876,"[3.9170444011688232, 4.755599021911621, 3.1300313472747803]","[-0.03630174323916435, 0.020099617540836334, 1.5555574893951416]","[-0.0018239484634250402, 0.020282961428165436, 0.19066832959651947]","[0.003125142, 0.0009227446, 0.001550499]","[0.7598128914833069, 0.755875289440155, 0.7598690390586853, 0.7567909359931946]"
2024-11-26T17:32:23.575948,"[3.9185006618499756, 4.756379127502441, 3.1846373081207275]","[-0.03461092710494995, 0.022298384457826614, 1.5785071849822998]","[-0.0012643642257899046, 0.019529743120074272, 0.5462058782577515]","[0.0009944164, 0.0017214557, 0.0010176846]","[0.7600225806236267, 0.7570565938949585, 0.7600052356719971, 0.7573725581169128]"
2024-11-26T17:32:23.675900,"[3.919571876525879, 4.757397651672363, 3.2436177730560303]","[-0.033667296171188354, 0.024130139499902725, 1.601163387298584]","[-0.004143289756029844, 0.03724796324968338, 0.3247145712375641]","[0.001526771, 0.0011892943, -0.001111403]","[0.7735806107521057, 0.7720242738723755, 0.773810088634491, 0.7713600397109985]"
2024-11-26T17:32:23.775848,"[3.9200541973114014, 4.7580976486206055, 3.2829926013946533]","[-0.03335824981331825, 0.025453411042690277, 1.5858216285705566]","[-0.02903127111494541, 0.0037082575727254152, 0.0014153571100905538]","[-0.00034675133, 0.0011900049, 0.0015516843]","[0.7647418975830078, 0.7624595761299133, 0.7655215263366699, 0.7632235884666443]"
2024-11-26T17:32:23.875838,"[3.9214603900909424, 4.757997989654541, 3.279378890991211]","[-0.0323316864669323, 0.0265574362128973, 1.5830265283584595]","[-0.02711513824760914, 0.019925067201256752, 0.6741430163383484]","[0.0015172779, -0.0009406507, -0.00084512285]","[0.7410621643066406, 0.7371772527694702, 0.7402375936508179, 0.7381055355072021]"
2024-11-26T17:32:23.975890,"[3.921578884124756, 4.758878707885742, 3.325133800506592]","[-0.031735945492982864, 0.027451835572719574, 1.63934326171875]","[-0.02485082671046257, 0.03427717834711075, 0.8189429044723511]","[0.0015173544, 0.000123984, -4.7691065e-05]","[0.7493149638175964, 0.7454086542129517, 0.7488933801651001, 0.7457588315010071]"
2024-11-26T17:32:24.075853,"[3.9200198650360107, 4.76088285446167, 3.4236364364624023]","[-0.032265786081552505, 0.0293732862919569, 1.6829227209091187]","[-0.022338921204209328, 0.0328795351088047, 0.41549021005630493]","[0.0017840479, -0.00014181831, 0.0010181003]","[0.764875590801239, 0.7614993453025818, 0.7652150988578796, 0.761478841304779]"
2024-11-26T17:32:24.176064,"[3.9179184436798096, 4.7633843421936035, 3.5396909713745117]","[-0.03249676525592804, 0.031753506511449814, 1.6965771913528442]","[0.0013427077792584896, 0.011528936214745045, 0.1377386450767517]","[0.00018613714, -0.0017394716, -0.0016445017]","[0.7767919301986694, 0.7718276977539062, 0.7762892842292786, 0.7715938687324524]"
2024-11-26T17:32:24.275881,"[3.9202561378479004, 4.761843681335449, 3.491795539855957]","[-0.0291415024548769, 0.031265463680028915, 1.6637898683547974]","[-0.0017989311600103974, 0.03158080577850342, 0.5038990378379822]","[0.00070928334, -0.00040660362, 0.0020827914]","[0.7401232719421387, 0.7382044792175293, 0.7411255240440369, 0.7385132908821106]"
2024-11-26T17:32:24.375817,"[3.9218714237213135, 4.761091709136963, 3.4693899154663086]","[-0.028487810865044594, 0.030784940347075462, 1.6958035230636597]","[-0.035383496433496475, 0.029888615012168884, 0.937199592590332]","[0.0015084796, 0.0043871864, -0.00084684347]","[0.7347670793533325, 0.7333221435546875, 0.7343584299087524, 0.7333889007568359]"
2024-11-26T17:32:24.475802,"[3.921922206878662, 4.761764049530029, 3.5111711025238037]","[-0.02816423587501049, 0.03168078139424324, 1.7505611181259155]","[-0.01270873099565506, 0.013340103439986706, 0.6115301251411438]","[-0.0014211755, -0.0001405338, -0.0013799254]","[0.7541549801826477, 0.7518619298934937, 0.7548059821128845, 0.7508312463760376]"
2024-11-26T17:32:24.576397,"[3.922312021255493, 4.7624077796936035, 3.5435400009155273]","[-0.02750997804105282, 0.03231912478804588, 1.7545762062072754]","[-0.018101783469319344, 0.02273775078356266, 0.17562134563922882]","[-0.00063323753, 0.0014580883, -0.00058236165]","[0.7512404322624207, 0.7492719888687134, 0.7511537671089172, 0.7483209371566772]"
2024-11-26T17:32:24.676064,"[3.9249069690704346, 4.76132345199585, 3.5045666694641113]","[-0.025745129212737083, 0.031289827078580856, 1.7570754289627075]","[-0.014940488152205944, -0.00891004130244255, 0.8579226732254028]","[0.0009648233, 0.0011913568, 0.0012806426]","[0.724915087223053, 0.7231093645095825, 0.7253965139389038, 0.7235998511314392]"
2024-11-26T17:32:24.775844,"[3.9250879287719727, 4.762085437774658, 3.5550363063812256]","[-0.025811683386564255, 0.0306394100189209, 1.8173960447311401]","[0.028807073831558228, -0.012447190470993519, 0.921347439289093]","[0.0033617134, -0.00014015917, 0.0010144021]","[0.7385749220848083, 0.7352108359336853, 0.7378810048103333, 0.7361202836036682]"
2024-11-26T17:32:24.875993,"[3.9235379695892334, 4.7644877433776855, 3.6988987922668457]","[-0.027448225766420364, 0.030791450291872025, 1.8847484588623047]","[0.01211093831807375, 0.0032133273780345917, 0.4712032675743103]","[0.0014973562, -0.002537206, 0.0018131378]","[0.7591692805290222, 0.7557769417762756, 0.7592877149581909, 0.7566214799880981]"
